index,time,link,title,summary
2,20200210,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIxMCuk6bTBPD0yMDIwMDIxMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-10&news_id=9522018,攀上防疫題材 台塑化昂首,"台股早盤一度重挫近200點，台塑化（6505）也成為另類防疫概念股，轉投資的「福機裝」（NKFG）推出隨身攜帶的消毒、除菌棒可瞬間破壞細菌、病毒，現在成為網購熱門商品。台塑化今天股價也相對抗跌，大盤指數早盤開低重 
	                    "
3,20200210,https://udndata.com/ndapp/Story?no=4&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIxMCuk6bTBPD0yMDIwMDIxMCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-10&news_id=9521595,被動元件記憶體可留意,"今（10）日中國供應鏈復工，包括鴻海（2317）等指標大廠是否解決有關生產、出貨等問題，將是本周行情觀察焦點，只要新冠肺炎疫情不再惡化，指數有機會再次反彈，向上挑戰月、季線反壓，下檔重要支撐在4日跳空缺口11, 
	                    "
0,20200211,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIxMSuk6bTBPD0yMDIwMDIxMSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-11&news_id=9522240,台積概念股 買盤搶進,"武漢肺炎疫情延燒，台股昨（10）日跌破11,500點後收腳，世芯-KY（3661）等台積電概念股因今年營運展望佳，以及應材財報公布在即，獲買盤進場承接，股價相對抗震。
美股創高後拉回，加上武漢肺炎陰霾揮之不去，市場擔 
	                    "
0,20200216,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIxNiuk6bTBPD0yMDIwMDIxNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-16&news_id=9526320,台積電大立光 外資力挺,"面臨春節放假與新冠肺炎的雙重衝擊，但績優與利基公司的元月營收仍然繳出亮麗的成績單，受到法人肯定，後市仍取決於新冠肺炎疫情的發展。
台積電元月營收站穩千億元，不但連六月營收都在千億元之上，且元月營收月增 
	                    "
0,20200217,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIxNyuk6bTBPD0yMDIwMDIxNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-17&news_id=9527258,疫情動盪 宅經濟股竄起,"新冠肺炎（COVID-19）疫情延燒，國內出現首件死亡案例，使投資市場情緒再度轉為謹慎，台股今日開低震盪，盤中指數跌破三線：5日、月與季線；權值股疲軟，宅經濟相關個股則大漲。
受到疫情影響，宅經濟的電商概念股中 
	                    "
0,20200218,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIxOCuk6bTBPD0yMDIwMDIxOCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-18&news_id=9528117,15檔高券資比 醞釀軋空行情,"受新冠肺炎（COVID-19）疫情肆虐影響，市場融券餘額居高不下。投資專家看好，隨著上市櫃公司將陸續公告股東會召開日期，高券資比且基本面佳個股，有望率先上演軋空行情。
上市櫃公司每年適逢股東會、除權息，皆必須 
	                    "
1,20200218,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIxOCuk6bTBPD0yMDIwMDIxOCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-18&news_id=9527584,科技三族群 盤面熱點,"受制於技術面壓力，以及法人賣壓，台股昨（17）日拉回52點，但資金持續聚焦中小型股，今年前景看好的矽晶圓、CMOS感測元件（CIS）、半導體設備等三大族群，股價逆勢抗震，扛多頭大旗。
新冠肺炎疫情持續延燒至海外， 
	                    "
0,20200219,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIxOSuk6bTBPD0yMDIwMDIxOSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-19&news_id=9528348,晶相光台表科認購靚,"台股受新冠肺炎疫情影響外，昨（18）日又因台積電、蘋概股雙重利空影響，大跌逾百點，不過盤面上仍有不少抗震股逆勢走強，如LED產業設備、伺服器、自動化產業等個股，投資人可留意權證的介入機會。
蘋果釋利空，蘋概 
	                    "
1,20200219,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIxOSuk6bTBPD0yMDIwMDIxOSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-19&news_id=9528457,利多出籠 陸股強力反彈,"儘管新冠肺炎持續延燒，不過在中國官方持續釋出利多政策，加上富時指數無礙疫情，將於3月A股第三批擴大權重，多重利多支撐下陸股反彈，上證指數填補跳空缺口，中小板指數還創下2018年3月底以來新高。法人認為，陸股長 
	                    "
0,20200221,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyMSuk6bTBPD0yMDIwMDIyMSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-21&news_id=9530525,台塑生醫防疫噴霧 訂單排到4月,"自今年農曆春節以來，新冠肺炎疫情肆虐，台塑生醫也成為防疫概念股，抗菌、抗病毒產品市場需求呈現驚人井噴式的成長。台塑生醫已於春節放假前提前備貨，補足近5000個店點、超過10萬瓶，但春節期間被搶購一空；其中通 
	                    "
1,20200221,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyMSuk6bTBPD0yMDIwMDIyMSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-21&news_id=9530475,投資情報站,"指標股：台積電（2330）受到外資近期賣壓影響而走弱，股價變化仍視外資動向為主。來自華為與蘋果的訂單是否減少，將影響其後續的業績表現。
技術分析：目前大盤指數仍在區間波動，以台股與美股約有80%連動性，美股還 
	                    "
2,20200221,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyMSuk6bTBPD0yMDIwMDIyMSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-21&news_id=9529957,群益深証中小 押逾90天,"權證投資必有風險，本專區資訊僅供參考，並不構成邀約、招攬或其他任何建議與推薦，請讀者審慎操作。
群益深証中小ETF（00643）近期股價持續沿5日均線攀高，來到波段高點14.7元，在籌碼面，外資今年來持續買超。
雖 
	                    "
3,20200221,https://udndata.com/ndapp/Story?no=4&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyMSuk6bTBPD0yMDIwMDIyMSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-21&news_id=9529993,中美晶期 可低接,"期貨交易必有風險，本專區資訊僅供參考，並不構成邀約、招攬或其他任何建議與推薦，請讀者審慎為之。
中美晶（5483）股價不畏新冠肺炎疫情影響，短中長期均線呈現多頭市場排列，不輸防疫概念股，中美晶股價已回補完 
	                    "
0,20200222,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyMiuk6bTBPD0yMDIwMDIyMiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-22&news_id=9531222,避險情緒續增溫,"美國聯準會（Fed）連續兩個月降低回購操作力度，市場熱錢緊縮，短期流動性不足的憂慮再次顯現。3個月的美國國庫券與10年美債利差的倒掛現象也未見反轉，市場避險情緒上升。導致台股連兩日的回檔，再度失守月線，本周 
	                    "
1,20200222,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyMiuk6bTBPD0yMDIwMDIyMiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-22&news_id=9530905,生醫股飆漲 打敗大盤,"新冠肺炎疫情擴大，生技醫療股受重視。不論是相關設備、疫苗研發或保健食品等族群，都可望受惠相關題材。市場人士指出，疫情短期仍未穩定，生技醫療股仍有行情可期，但個股差異大，要小心漲多拉回。
CMoney統計，高 
	                    "
2,20200222,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyMiuk6bTBPD0yMDIwMDIyMiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-22&news_id=9531013,開學了 台股面臨壓力測試,"新冠肺炎疫情延燒，內外資持續賣股避險，台股昨（21）日拉回38點，周線終止連二紅下跌1%。法人認為，下周面對中小學開學的疫情壓力測試、MSCI明晟調降台股權重生效，盤勢偏向震盪整理，疫情發展主導多空走向。
日韓 
	                    "
0,20200223,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyMyuk6bTBPD0yMDIwMDIyMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-23&news_id=9531576,兆豐李秀利 留意半導體,"新冠疫情影響全球供應鏈，股市氛圍也隨疫情好壞變化。兆豐國際投顧董事長李秀利表示，疫情衝擊硬體、消費端更甚於軟體、企業端，以長線布局來看，投資人仍可留意半導體、記憶體、矽晶圓及IC設計族群，相關強勢股亦可 
	                    "
1,20200223,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyMyuk6bTBPD0yMDIwMDIyMyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-23&news_id=9531735,防疫概念股 買盤追不停,"新冠肺炎疫情在全球持續延燒，防疫題材不斷被資本市場熱炒，台灣在全球防疫供應鏈中扮演重要角色，近期防疫概念股也閃金光。
根據CMoney統計，有鑑於SARS經驗，防疫概念股漲勢「來的快，去的也快」，因此本波買盤對 
	                    "
0,20200224,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyNCuk6bTBPD0yMDIwMDIyNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-24&news_id=9532628,生技戰疫 人氣鍍金,"新冠肺炎疫情全球擴散風險繼續增大，激勵不少生技股逆勢上揚，今日買盤主要仍以防疫概念股為壓寶對象，包括疫苗股高端疫苗（6547）、亞諾法（4133）股價攻頂，通路股優盛（4121）股價也亮燈漲停，帶動生技股人氣鼎沸 
	                    "
1,20200224,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyNCuk6bTBPD0yMDIwMDIyNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-24&news_id=9532618,台股有點慌 盤中跌逾160點,"新冠肺炎疫情在全球擴散，帶動市場恐慌情緒上升，台股今天開盤跳跌71點，多頭信心動搖且買盤意願不高，盤中下挫超過160點、跌幅逾1.4%，台股呈現三連黑。
上周五美股開低走低，四大指數收盤全數下跌，尤其科技股的那 
	                    "
2,20200224,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyNCuk6bTBPD0yMDIwMDIyNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-24&news_id=9532118,5G設備自動化族群 長線俏,"新冠肺炎疫情是否已被有效控制，是台股後市多空的關鍵。從以下幾個點來看，拐點似乎尚未到來：1、多數已開發國家對主要疫區的旅遊警示並未解除；2、大陸感染人數雖已漸有觸頂跡象，但日、韓、星等國卻因爆發社區感染 
	                    "
0,20200225,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyNSuk6bTBPD0yMDIwMDIyNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-25&news_id=9533354,防疫7尖兵 列隊,"新冠肺炎疫情大爆發，台股行情多隨著疫情波動，不過，鈊象（3293）、豪展、倉和等七檔個股股價仍逆勢創高，表現相當吸睛。
新冠肺炎疫情逐步擴散全球，引發市場恐慌情緒，全球股市近兩個交易日多呈現重挫。美股昨日 
	                    "
1,20200225,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyNSuk6bTBPD0yMDIwMDIyNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-25&news_id=9532862,高端股東申讓485張股票,"高端疫苗（6547）昨（24）日公告，該公司股東賽宇細胞科技申報轉讓485張股票。高端表示，賽宇為高端原始股東，投資逾五年，轉讓持股為了籌措資金，擴展本業。
賽宇細胞是由工研院化工所張景明領軍生醫中心組織工程部 
	                    "
2,20200225,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyNSuk6bTBPD0yMDIwMDIyNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-25&news_id=9532843,防疫概念股短線俏,"盤勢分析
由於日本、南韓肺炎疫情近期有擴大跡象，市場投資情緒趨於保守，昨（24）日亞股走低，台股指數也出現回檔，早盤開低後未能彈升，收黑K目前處月線（約11,685點）、10日線（約11,716點）之下，終場加權指數下 
	                    "
0,20200227,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyNyuk6bTBPD0yMDIwMDIyNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-27&news_id=9534978,生技保健 葡萄王、寶齡突圍,"生技股與保健產品有關的個股今（27）日表現相對突出，葡萄王（1707）、寶齡富錦（1760）股價相對走強，今天寶齡富錦一度來到86.3元，漲幅5.3%，葡萄王來到221元，漲幅也有1.8%，成為少數逆勢上漲個股。
國內生技股之 
	                    "
1,20200227,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyNyuk6bTBPD0yMDIwMDIyNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-27&news_id=9534977,"台股紅翻黑 下測11,300點","政府宣布中央疫情指揮中心提升至一級開設，加上MSCI季度調整將於今（27）日盤後生效，影響多頭信心，台股開高後，空方勢力大增，盤中下探11,300點關卡。
昨日美股開高走低，道瓊指數雖然一度反彈近460點，但收盤漲幅 
	                    "
2,20200227,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDIyNyuk6bTBPD0yMDIwMDIyNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-02-27&news_id=9534427,榮成期 長線布局,"期貨交易必有風險，本專區資訊僅供參考，並不構成邀約、招攬或其他任何建議與推薦，請讀者審慎為之。
近期美國疫情控制中心表示，美國出現新型冠狀病毒社區感染已是不可避免事情，導致美股投資人擔憂疫情擴散，道瓊 
	                    "
0,20200301,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwMSuk6bTBPD0yMDIwMDMwMSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-01&news_id=9536750,華爾街大亨 郭哲榮 看好恆大合世,"上周戰報
「華爾街大亨」郭哲榮上周投資組合報酬率-0.2%，是四位參賽者中表現最好的，他的投資組合中，瑞基的報酬率最高，為28.5%，大幅貢獻整體投組的表現，加高的表現則較不如預期，下跌12%。
瑞基開發新冠肺炎病 
	                    "
1,20200301,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwMSuk6bTBPD0yMDIwMDMwMSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-01&news_id=9536854,群益曾炎裕 技術面有壓,"台股空方氣盛，持續壓抑指數表現，群益投顧副總裁曾炎裕指出，台指上檔11,800點量價背離壓力大，1月高點與季線為沉重的下降壓力，而下檔11,200點進入年線保衛戰，護盤動作會加倍，預估加權指數11,500點上下3%箱型整理 
	                    "
2,20200301,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwMSuk6bTBPD0yMDIwMDMwMSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-01&news_id=9536996,15檔優質股 將率先反彈,"新冠肺炎疫情延燒，台股面臨年線保衛戰，法人認為，3月將在半年線至年線來回打底，疫情逐漸退燒才會出現報復性反彈，南電、神達等15檔5G、伺服器等六大族群優質股，將扮反攻領頭羊。
美股連日崩跌，所幸上周五美聯準 
	                    "
0,20200304,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwNCuk6bTBPD0yMDIwMDMwNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-04&news_id=9538869,晶相光 選逾90天,"影像感測晶片廠晶相光（3530）挾影像感測器缺貨題材，以及搭上防疫概念股多頭列車，近日股價逆勢抗震，硬挺在月線以上。
受惠安防監控相關產品需求熱絡，晶相光2月營收1.59億元，年增率達150.4%，今年消費、安防、車 
	                    "
1,20200304,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwNCuk6bTBPD0yMDIwMDMwNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-04&news_id=9538838,花仙子配息3.76元,"花仙子（1730）昨（3）日公告，董事會通過配發現金股利3.76元，以該公司昨日股市收盤價72.7元概算，現金殖利率約5.17%。
花仙子今年1月下旬因新冠肺炎疫情爆發題材加持，股價自70元附近起漲，數日之間上攻百元大關， 
	                    "
2,20200304,https://udndata.com/ndapp/Story?no=3&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwNCuk6bTBPD0yMDIwMDMwNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-04&news_id=9538973,宏達電VR新品 強攻企業戶,"拓展企業用戶市場，宏達電（2498）昨（3）日宣布，推出全系列Vive Pro Eye解決方案，透過不同的虛擬實境（VR）產品組合，協助企業進行教育訓練、消費者反饋和分析等。值此新冠肺炎疫情延燒之際，透過VR可以遠端協作， 
	                    "
3,20200304,https://udndata.com/ndapp/Story?no=4&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwNCuk6bTBPD0yMDIwMDMwNCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-04&news_id=9538957,台積概念股 短多點火,"台股昨（3）日隨國際股市強彈157點，終止連三黑走勢，今年營運展望正向的世芯-KY（3661）等台積電概念股，受惠於短多點火，股價反彈收紅，多檔重登5日線關卡。
新冠肺炎疫情蔓延衝擊全球股市，所幸Fed主席鮑爾出面信 
	                    "
0,20200305,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwNSuk6bTBPD0yMDIwMDMwNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-05&news_id=9539654,十檔贏家 市值逆勢增,"受到新冠肺炎利空衝擊，台股鼠年紅盤行情不如預期，日前一度下探年線支撐，但仍有台勝科（3532）等十檔個股，挾基本面、籌碼面等優勢，市值逆勢增加逾30億元，堪稱本波最大贏家。
中國大陸新冠肺炎疫情在台股豬年封 
	                    "
1,20200305,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwNSuk6bTBPD0yMDIwMDMwNSuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-05&news_id=9539727,記憶體面板LED股 強勢,"受惠外資買盤回籠，台股昨（4）日拉出連二紅，並克服5日線反壓，記憶體、面板、發光二極體（LED）等三大族群，挾股價低基期、報價上漲等雙重題材攜手走高，扮演多方領彈指標。
新冠肺炎疫情全球五大洲延燒，美聯準會 
	                    "
0,20200306,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwNiuk6bTBPD0yMDIwMDMwNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-06&news_id=9541027,資金避風 生技股一枝獨秀,"生技股愈來愈強，成為今（6）日台股資金避風港，不只是防疫概念股走強，包括學名藥、原料藥今天都表現出色，上市生技股漲幅近2%，上櫃生技股也漲幅近1%，其中，永日（4102）、中化生（1762）及神隆（1789）等盤中都攻 
	                    "
1,20200306,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwNiuk6bTBPD0yMDIwMDMwNiuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-06&news_id=9540857,信驊創天價 台股再現三千金,"台股昨（5）日連三紅，高價股普遍收紅激勵多方士氣，排名前100檔個股僅七檔下跌、五檔收平盤，調高全年展望的信驊更是強勢漲停、創1,095元天價，擠下矽力-KY成為股后，這也是3月第二度出現收盤「三千金」榮景。
雖然 
	                    "
0,20200307,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwNyuk6bTBPD0yMDIwMDMwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-07&news_id=9541528,生醫宅經濟概念 勇健,"金融市場近期像雲霄飛車一樣，讓投資人在天堂與地獄之間徘徊，主因還是新冠肺炎疫情變化。從新增確診人數來看，中國大陸已受控制，但是義大利、南韓、伊朗、日本等地仍嚴重，國際上可能還沒到達疫情高峰期，且各區域 
	                    "
0,20200308,https://udndata.com/ndapp/Story?no=1&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwOCuk6bTBPD0yMDIwMDMwOCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-08&news_id=9542040,挑戰者  郭哲榮  青睞榮群永日,"上周戰報
「華爾街大亨」郭哲榮上周投資組合報酬率-1.7%，投組中，恆大的報酬率最高，有8.4%；美德醫療-DR的表現則較不如預期，下跌9.9%。
恆大所生產的SMS複合不織布為醫療級口罩生產的原料，口罩產能占全國產量前 
	                    "
1,20200308,https://udndata.com/ndapp/Story?no=2&page=1&udndbid=udndata&SearchString=qL6szLenqcCq0Suk6bTBPj0yMDIwMDMwOCuk6bTBPD0yMDIwMDMwOCuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=50&select=1&kind=2&article_date=2020-03-08&news_id=9541989,挑戰者 李世新選偉詮電譜瑞,"上周戰報
「新世紀投資戰士」李世新上周的投資組合下挫0.3%，不如大盤0.2%的漲幅，虛擬資產縮水到488萬元。他上周持有的五檔個股中，以葡萄王（1707）表現最優，繼前一周上漲3.7%之後，上周再漲3.6%，主要是因為益生 
	                    "
